mz,abundance
776.266,1048
776.329,1030
776.392,1012
776.455,1004
776.517,996
776.58,984
776.643,989
776.706,994
776.769,1004
776.831,1027
776.894,1012
776.957,1007
777.02,1002
777.082,983
777.145,975
777.208,985
777.271,1005
777.334,1041
777.396,1086
777.459,1125
777.522,1165
777.585,1169
777.648,1163
777.71,1140
777.773,1107
777.836,1094
777.899,1088
777.962,1082
778.024,1078
778.087,1087
778.15,1110
778.213,1127
778.276,1135
778.338,1134
778.401,1130
778.464,1140
778.527,1155
778.59,1167
778.653,1173
778.716,1176
778.778,1174
778.841,1191
778.904,1169
778.967,1141
779.03,1112
779.093,1100
779.156,1065
779.218,1045
779.281,1017
779.344,988
779.407,1023
779.47,1054
779.533,1092
779.596,1105
779.659,1118
779.721,1120
779.784,1107
779.847,1110
779.91,1112
779.973,1093
780.036,1088
780.099,1068
780.162,1050
780.225,1063
780.287,1081
780.35,1084
780.413,1081
780.476,1084
780.539,1061
780.602,1083
780.665,1099
780.728,1100
780.791,1094
780.854,1086
780.917,1070
780.98,1053
781.043,1046
781.106,1022
781.168,1013
781.231,1024
781.294,1017
781.357,1031
781.42,1053
781.483,1087
781.546,1132
781.609,1177
781.672,1189
781.735,1168
781.798,1143
781.861,1113
781.924,1112
781.987,1114
782.05,1129
782.113,1116
782.176,1133
782.239,1146
782.302,1149
782.365,1167
782.428,1158
782.491,1155
782.554,1138
782.617,1117
782.68,1113
782.743,1112
782.806,1112
782.869,1120
782.932,1144
782.995,1155
783.058,1174
783.121,1193
783.184,1193
783.247,1237
783.31,1272
783.373,1324
783.436,1356
783.499,1348
783.562,1346
783.625,1335
783.688,1332
783.751,1328
783.814,1312
783.878,1289
783.941,1279
784.004,1265
784.067,1254
784.13,1228
784.193,1195
784.256,1183
784.319,1176
784.382,1172
784.445,1181
784.508,1192
784.571,1193
784.634,1230
784.698,1245
784.761,1269
784.824,1288
784.887,1302
784.95,1308
785.013,1313
785.076,1311
785.139,1309
785.202,1293
785.265,1273
785.329,1259
785.392,1232
785.455,1237
785.518,1256
785.581,1260
785.644,1281
785.707,1282
785.77,1268
785.834,1252
785.897,1259
785.96,1268
786.023,1277
786.086,1278
786.149,1249
786.212,1223
786.276,1213
786.339,1215
786.402,1217
786.465,1201
786.528,1205
786.591,1232
786.655,1246
786.718,1270
786.781,1280
786.844,1250
786.907,1250
786.97,1254
787.034,1229
787.097,1206
787.16,1205
787.223,1171
787.286,1156
787.35,1156
787.413,1124
787.476,1118
787.539,1110
787.602,1085
787.666,1054
787.729,1035
787.792,1020
787.855,1019
787.918,1032
787.982,1001
788.045,984
788.108,970
788.171,970
788.235,976
788.298,1010
788.361,1043
788.424,1068
788.488,1102
788.551,1121
788.614,1153
788.677,1171
788.741,1205
788.804,1204
788.867,1200
788.93,1211
788.994,1169
789.057,1135
789.12,1096
789.183,1060
789.247,1073
789.31,1086
789.373,1094
789.437,1130
789.5,1129
789.563,1135
789.626,1141
789.69,1116
789.753,1099
789.816,1096
789.88,1099
789.943,1088
790.006,1076
790.069,1074
790.133,1052
790.196,1068
790.259,1091
790.323,1115
790.386,1152
790.449,1203
790.513,1251
790.576,1272
790.639,1306
790.703,1305
790.766,1304
790.829,1276
790.893,1235
790.956,1186
791.019,1139
791.083,1110
791.146,1082
791.209,1077
791.273,1051
791.336,1048
791.4,1036
791.463,1019
791.526,1049
791.59,1074
791.653,1091
791.716,1143
791.78,1160
791.843,1161
791.906,1166
791.97,1147
792.033,1141
792.097,1142
792.16,1137
792.223,1126
792.287,1147
792.35,1151
792.414,1176
792.477,1187
792.54,1206
792.604,1210
792.667,1200
792.731,1206
792.794,1167
792.858,1144
792.921,1110
792.984,1087
793.048,1090
793.111,1074
793.175,1069
793.238,1061
793.302,1052
793.365,1057
793.428,1065
793.492,1079
793.555,1099
793.619,1121
793.682,1140
793.746,1139
793.809,1120
793.873,1089
793.936,1056
794,1072
794.063,1077
794.126,1081
794.19,1070
794.253,1068
794.317,1039
794.38,1016
794.444,981
794.507,966
794.571,974
794.634,982
794.698,1014
794.761,1023
794.825,1049
794.888,1053
794.952,1058
795.015,1058
795.079,1040
795.142,1031
795.206,1030
795.269,1037
795.333,1042
795.396,1043
795.46,1047
795.523,1078
795.587,1080
795.651,1078
795.714,1065
795.778,1028
795.841,1007
795.905,995
795.968,994
796.032,1005
796.095,1027
796.159,1039
796.222,1076
796.286,1114
796.35,1148
796.413,1195
796.477,1212
796.54,1205
796.604,1171
796.667,1152
796.731,1115
796.795,1089
796.858,1089
796.922,1059
796.985,1035
797.049,1009
797.113,978
797.176,964
797.24,950
797.303,989
797.367,1041
797.431,1098
797.494,1135
797.558,1178
797.621,1182
797.685,1189
797.749,1183
797.812,1171
797.876,1159
797.939,1137
798.003,1116
798.067,1110
798.13,1115
798.194,1101
798.258,1098
798.321,1091
798.385,1071
798.449,1072
798.512,1084
798.576,1088
798.64,1065
798.703,1062
798.767,1047
798.83,1045
798.894,1033
798.958,1020
799.021,1005
799.085,1018
799.149,1025
799.213,1032
799.276,1050
799.34,1057
799.404,1075
799.467,1094
799.531,1107
799.595,1084
799.658,1070
799.722,1043
799.786,1019
799.849,1008
799.913,1020
799.977,1003
800.041,984
800.104,986
800.168,964
800.232,965
800.295,948
800.359,949
800.423,966
800.487,983
800.55,1022
800.614,1056
800.678,1046
800.742,1034
800.805,1007
800.869,997
800.933,990
800.997,973
801.06,939
801.124,957
801.188,979
801.252,1017
801.315,1063
801.379,1058
801.443,1051
801.507,1024
801.57,1013
801.634,996
801.698,959
801.762,949
801.825,918
801.889,876
801.953,885
802.017,892
802.081,898
802.144,937
802.208,989
802.272,1023
802.336,1062
802.4,1090
802.463,1112
802.527,1138
802.591,1141
802.655,1138
802.719,1114
802.783,1075
802.846,1051
802.91,1004
802.974,979
803.038,964
803.102,926
803.166,899
803.229,894
803.293,885
803.357,893
803.421,912
803.485,927
803.549,946
803.612,932
803.676,927
803.74,910
803.804,891
803.868,868
803.932,867
803.996,881
804.059,884
804.123,899
804.187,897
804.251,899
804.315,899
804.379,920
804.443,938
804.507,962
804.571,994
804.634,1023
804.698,1016
804.762,1022
804.826,1011
804.89,990
804.954,992
805.018,971
805.082,964
805.146,949
805.21,932
805.274,941
805.337,947
805.401,954
805.465,952
805.529,974
805.593,1011
805.657,1046
805.721,1068
805.785,1071
805.849,1057
805.913,1024
805.977,1008
806.041,982
806.105,967
806.169,959
806.233,968
806.297,1001
806.361,1049
806.425,1124
806.489,1190
806.553,1266
806.616,1308
806.68,1333
806.744,1295
806.808,1248
806.872,1172
806.936,1100
807,1050
807.064,996
807.128,968
807.192,934
807.256,947
807.32,984
807.384,1030
807.448,1056
807.512,1083
807.576,1099
807.64,1104
807.704,1099
807.768,1105
807.833,1091
807.897,1098
807.961,1114
808.025,1096
808.089,1091
808.153,1068
808.217,1063
808.281,1056
808.345,1082
808.409,1127
808.473,1136
808.537,1176
808.601,1190
808.665,1184
808.729,1189
808.793,1149
808.857,1133
808.921,1115
808.985,1088
809.049,1078
809.114,1031
809.178,1016
809.242,990
809.306,988
809.37,996
809.434,996
809.498,999
